order_id,cust_id,order_date,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,payment_method,shipping_address,notes,tracking_number
ORD_00494,CUST_0483,08-10-2023,PROD_187,59,10,1,230.77,127.08,880.2,520.38,0.0,25.97,0.0,pending,credit_card,2037 Oak Ave,,TRK220676
ORD_00495,CUST_0349,,PROD_014,48,2,3,383.97,15.44,195.22,368.11,14.83,46.03,0.0,processing,paypal,3530 Oak Ave,,
ORD_00496,CUST_0425,,PROD_120,194,1,3,137.82,200.48,112.57,196.44,0.0,39.47,0.0,pending,paypal,3796 Pine Rd,Special delivery instructions,TRK817635
ORD_00497,CUST_0092,22-08-2023,PROD_015,117,10,1,260.0,70.45,832.66,294.16,6.22,42.72,0.0,cancelled,cash,9542 Oak Ave,,TRK908625
ORD_00498,CUST_0305,23-09-2023,PROD_086,37,1,3,191.57,294.34,666.95,531.72,14.38,46.1,0.0,processing,debit_card,6392 Pine Rd,,TRK474395
ORD_00499,CUST_0014,23-10-2023,PROD_099,25,10,4,344.99,363.86,81.82,564.67,10.73,11.68,18.82,delivered,paypal,1585 Pine Rd,,TRK231915
ORD_00500,CUST_0095,18-05-2023,PROD_084,53,7,2,38.97,246.11,1037.13,739.73,0.0,20.53,0.0,delivered,paypal,1445 Pine Rd,,TRK681225
ORD_00501,CUST_0028,23-10-2023,PROD_104,133,7,5,282.85,26.37,691.47,578.11,22.74,49.77,0.0,delivered,cash,3823 Oak Ave,,TRK190475
ORD_00502,CUST_0279,19-12-2023,PROD_002,3,8,4,11.25,250.05,719.62,668.55,10.69,22.37,0.0,processing,debit_card,4961 Oak Ave,,TRK456799
ORD_00503,CUST_0065,22-12-2023,PROD_071,11,5,3,380.79,45.06,516.84,242.16,0.0,29.76,0.0,processing,paypal,3825 Main St,Special delivery instructions,TRK301776
ORD_00504,CUST_0461,,PROD_088,186,1,2,342.67,267.41,437.89,346.78,13.07,41.24,43.12,processing,debit_card,7098 Main St,,TRK462182
ORD_00505,CUST_0150,17-02-2023,PROD_161,59,4,5,104.23,19.8,493.23,405.79,18.58,8.19,35.66,delivered,paypal,8395 Pine Rd,Special delivery instructions,TRK453345
ORD_00506,CUST_0388,21-12-2023,PROD_178,49,1,5,204.11,34.26,105.11,436.6,16.54,10.12,0.0,delivered,bank_transfer,5630 Pine Rd,Special delivery instructions,TRK818602
ORD_00507,CUST_0123,04-08-2023,PROD_194,21,9,1,388.84,392.1,451.39,218.3,8.67,11.88,0.0,delivered,bank_transfer,6063 Main St,,
ORD_00508,CUST_0397,12-07-2023,PROD_192,12,5,4,472.48,78.24,227.34,600.79,0.0,17.02,0.0,delivered,debit_card,5827 Oak Ave,,
ORD_00509,CUST_0129,,PROD_058,84,6,4,242.8,252.21,399.23,104.73,6.65,8.87,0.0,shipped,paypal,3985 Oak Ave,,
ORD_00510,CUST_0337,21-07-2023,PROD_060,110,7,2,498.28,118.11,667.38,759.26,0.0,29.35,0.0,returned,debit_card,1412 Main St,,TRK781036
ORD_00511,CUST_0389,15-06-2023,PROD_045,8,4,1,204.11,357.14,753.22,230.84,18.23,32.29,0.0,pending,credit_card,5180 Pine Rd,,
ORD_00512,CUST_0188,18-01-2023,PROD_142,82,10,3,494.64,402.81,588.13,407.32,23.3,41.28,0.0,shipped,credit_card,4039 Pine Rd,Special delivery instructions,TRK277102
ORD_00513,CUST_0147,07-07-2023,PROD_038,178,7,5,374.82,204.13,176.07,334.41,5.88,6.32,23.34,shipped,cash,6122 Pine Rd,,
ORD_00514,CUST_0470,,PROD_180,172,5,2,424.73,144.48,186.22,408.79,0.0,44.65,0.0,delivered,bank_transfer,264 Pine Rd,Special delivery instructions,TRK393518
ORD_00515,CUST_0383,11-02-2023,PROD_175,148,1,5,16.85,180.36,571.31,806.82,8.88,16.45,0.0,processing,bank_transfer,9651 Main St,,TRK832827
ORD_00516,CUST_0436,07-06-2023,PROD_088,40,3,1,81.67,131.9,760.92,392.23,0.0,36.37,34.29,shipped,cash,927 Main St,,
ORD_00517,CUST_0030,28-11-2023,PROD_071,194,3,1,354.96,312.69,58.63,309.02,15.34,45.62,44.14,delivered,debit_card,9005 Oak Ave,Special delivery instructions,TRK424940
ORD_00518,CUST_0371,28-11-2023,PROD_125,140,7,2,460.28,324.12,404.51,162.86,12.18,30.4,0.0,delivered,cash,3887 Main St,,TRK705302
ORD_00519,CUST_0174,27-04-2023,PROD_140,48,10,4,437.01,162.86,126.77,250.46,0.0,45.14,0.0,returned,cash,8767 Main St,,TRK672524
ORD_00520,CUST_0320,19-04-2023,PROD_133,126,2,4,391.22,85.78,457.58,568.35,21.16,26.7,0.0,cancelled,bank_transfer,8052 Main St,Special delivery instructions,TRK114788
ORD_00521,CUST_0500,08-09-2023,PROD_125,193,8,2,299.96,66.22,452.44,350.88,17.95,15.2,34.66,processing,debit_card,4013 Oak Ave,,TRK299399
ORD_00522,CUST_0079,31-03-2023,PROD_026,177,10,5,329.51,110.48,867.42,47.19,6.91,31.68,0.0,pending,credit_card,6129 Main St,,TRK379430
ORD_00523,CUST_0473,04-05-2023,PROD_062,33,9,1,165.98,176.19,896.86,682.89,5.54,11.59,0.0,processing,paypal,4829 Oak Ave,,TRK886989
ORD_00524,CUST_0480,19-09-2023,PROD_159,164,6,1,70.52,374.04,1015.49,803.21,0.0,47.15,33.58,cancelled,bank_transfer,3399 Main St,,
ORD_00525,CUST_0191,07-01-2023,PROD_131,62,2,2,383.04,94.21,176.14,387.02,11.4,10.03,39.87,shipped,cash,2742 Pine Rd,,
ORD_00526,CUST_0132,25-10-2023,PROD_193,132,1,1,120.05,335.13,380.93,413.2,8.23,7.86,0.0,pending,cash,737 Main St,,TRK759726
ORD_00527,CUST_0414,,PROD_182,77,5,1,356.55,257.98,899.46,676.49,0.0,10.36,0.0,shipped,bank_transfer,6390 Main St,,
ORD_00528,CUST_0127,27-06-2023,PROD_142,64,3,2,367.79,412.07,776.93,288.67,0.0,35.78,0.0,delivered,cash,1285 Pine Rd,,TRK861370
ORD_00529,CUST_0162,,PROD_154,78,6,5,208.49,306.39,55.8,553.33,7.61,27.08,0.0,processing,debit_card,1429 Pine Rd,,TRK283782
ORD_00530,CUST_0364,14-10-2023,PROD_119,108,6,1,333.63,371.24,66.01,608.77,0.0,11.68,0.0,pending,paypal,9037 Oak Ave,,
ORD_00531,CUST_0370,16-02-2023,PROD_017,32,7,2,204.88,126.94,897.65,283.99,15.46,37.74,31.63,cancelled,paypal,6622 Oak Ave,,TRK270128
ORD_00532,CUST_0052,,PROD_010,170,7,1,336.44,406.98,233.76,95.46,5.74,25.13,0.0,cancelled,credit_card,6918 Main St,,TRK769140
ORD_00533,CUST_0379,12-07-2023,PROD_064,7,1,2,156.47,149.32,763.92,364.37,7.03,32.37,0.0,shipped,credit_card,9302 Main St,,TRK685739
ORD_00534,CUST_0405,25-09-2023,PROD_161,147,7,2,357.01,167.48,517.03,115.49,0.0,11.05,9.96,shipped,bank_transfer,3779 Pine Rd,,TRK746539
ORD_00535,CUST_0001,20-06-2023,PROD_117,140,5,5,194.39,156.1,420.85,460.66,8.2,46.0,0.0,processing,paypal,4932 Pine Rd,,TRK679114
ORD_00536,CUST_0197,13-06-2023,PROD_096,5,3,1,232.95,129.76,300.48,419.85,22.88,43.03,0.0,returned,credit_card,2928 Main St,Special delivery instructions,TRK167184
ORD_00537,CUST_0309,18-04-2023,PROD_054,157,8,3,442.88,204.46,158.61,226.51,0.0,27.05,0.0,shipped,bank_transfer,5022 Pine Rd,,TRK348010
ORD_00538,CUST_0339,13-08-2023,PROD_193,17,3,5,295.71,320.64,356.85,503.69,0.0,45.5,46.43,returned,bank_transfer,7635 Pine Rd,,TRK303246
ORD_00539,CUST_0141,02-04-2023,PROD_087,116,7,2,127.83,252.65,909.27,511.65,18.57,29.59,0.0,returned,paypal,2483 Oak Ave,,
ORD_00540,CUST_0129,02-11-2023,PROD_016,4,3,5,232.26,39.06,1036.8,719.69,0.0,27.12,0.0,returned,credit_card,1838 Main St,Special delivery instructions,TRK896200
ORD_00541,CUST_0411,17-01-2023,PROD_116,128,7,2,108.85,295.7,753.13,103.84,5.79,24.62,31.27,shipped,bank_transfer,9333 Main St,,TRK800934
ORD_00542,CUST_0109,01-08-2023,PROD_113,30,7,5,331.1,290.88,52.09,632.83,0.0,43.1,41.72,cancelled,credit_card,8884 Oak Ave,Special delivery instructions,
ORD_00543,CUST_0279,05-04-2023,PROD_152,166,10,2,297.12,52.82,882.57,50.59,22.63,39.85,19.06,processing,paypal,9794 Main St,,
ORD_00544,CUST_0367,,PROD_154,149,2,2,309.95,174.44,775.84,453.84,22.18,44.3,0.0,delivered,bank_transfer,9003 Main St,,TRK342662
ORD_00545,CUST_0005,23-04-2023,PROD_084,87,1,4,140.4,385.0,856.47,373.98,13.53,13.6,0.0,returned,debit_card,6510 Main St,,TRK964209
ORD_00546,CUST_0275,22-09-2023,PROD_032,143,3,4,168.29,18.97,1032.62,506.24,0.0,19.97,17.99,delivered,bank_transfer,8073 Pine Rd,,TRK361568
ORD_00547,CUST_0039,16-10-2023,PROD_018,83,6,4,316.78,51.2,780.1,585.75,12.57,14.03,0.0,cancelled,credit_card,8699 Oak Ave,,TRK352676
ORD_00548,CUST_0225,25-12-2023,PROD_193,84,1,4,235.54,158.98,212.05,492.28,23.37,27.49,0.0,shipped,cash,2296 Pine Rd,,
ORD_00549,CUST_0019,18-02-2023,PROD_074,179,4,1,155.04,135.7,146.45,640.2,8.7,2.05,0.0,cancelled,debit_card,3150 Main St,,TRK836944
ORD_00550,CUST_0185,03-08-2023,PROD_127,69,5,2,241.83,398.08,471.86,137.16,0.0,32.41,0.0,cancelled,debit_card,9075 Pine Rd,,TRK548835
ORD_00551,CUST_0279,14-11-2023,PROD_179,132,3,2,387.06,59.85,88.39,776.38,8.42,33.94,0.0,returned,paypal,9941 Oak Ave,,TRK737775
ORD_00552,CUST_0482,20-12-2023,PROD_136,91,8,3,468.54,293.13,899.1,537.01,21.47,32.27,0.0,pending,cash,4339 Main St,,TRK397858
ORD_00553,CUST_0279,07-04-2023,PROD_024,126,4,3,44.93,405.33,375.72,589.97,22.69,40.15,0.0,delivered,credit_card,2238 Main St,,TRK623924
ORD_00554,CUST_0021,22-02-2023,PROD_191,43,4,2,343.35,367.65,59.02,139.36,0.0,49.22,0.0,delivered,paypal,5781 Oak Ave,,TRK223776
ORD_00555,CUST_0071,16-01-2023,PROD_101,190,10,2,48.02,215.64,216.36,560.54,11.16,11.2,0.0,processing,paypal,1462 Oak Ave,,TRK900507
ORD_00556,CUST_0478,,PROD_144,26,7,1,197.18,289.17,955.58,277.08,9.97,26.3,0.0,processing,paypal,6958 Main St,,
ORD_00557,CUST_0121,12-05-2023,PROD_055,15,4,3,364.81,71.74,480.16,632.52,0.0,26.35,11.21,returned,bank_transfer,7911 Oak Ave,,TRK905152
ORD_00558,CUST_0128,18-03-2023,PROD_023,115,1,3,411.31,345.92,273.24,428.28,13.74,5.13,0.0,processing,credit_card,5961 Oak Ave,,TRK949471
ORD_00559,CUST_0352,,PROD_109,99,4,4,434.36,174.11,965.87,819.49,0.0,46.3,0.0,processing,debit_card,9972 Oak Ave,Special delivery instructions,TRK223260
ORD_00560,CUST_0008,08-05-2023,PROD_114,96,5,3,160.72,355.41,673.95,249.64,0.0,48.23,29.62,processing,credit_card,3064 Pine Rd,,TRK487715
ORD_00561,CUST_0345,03-09-2023,PROD_105,3,9,2,320.02,351.32,764.08,599.58,22.87,20.01,0.0,cancelled,cash,1926 Pine Rd,,TRK818210
ORD_00562,CUST_0220,12-10-2023,PROD_189,177,4,2,359.74,150.79,381.93,149.23,7.6,20.22,23.91,pending,cash,6303 Oak Ave,,
ORD_00563,CUST_0142,12-02-2023,PROD_194,3,8,1,350.8,300.58,613.25,650.44,6.6,39.28,0.0,delivered,debit_card,9907 Main St,,TRK317747
ORD_00564,CUST_0451,06-06-2023,PROD_200,185,3,3,188.88,197.63,589.96,459.89,0.0,37.15,28.76,returned,debit_card,2815 Oak Ave,,TRK409001
ORD_00565,CUST_0451,01-02-2023,PROD_147,80,4,3,228.28,128.84,84.7,739.4,0.0,16.65,37.75,returned,bank_transfer,352 Oak Ave,Special delivery instructions,TRK718737
ORD_00566,CUST_0426,07-07-2023,PROD_034,153,5,3,78.44,377.04,844.13,727.56,20.66,34.12,24.59,shipped,paypal,662 Oak Ave,Special delivery instructions,TRK787590
ORD_00567,CUST_0317,22-03-2023,PROD_003,184,6,5,25.32,277.74,982.03,79.99,0.0,9.01,46.86,delivered,bank_transfer,2172 Pine Rd,,TRK324382
ORD_00568,CUST_0218,02-08-2023,PROD_175,62,4,3,81.27,128.19,50.57,183.98,0.0,44.74,0.0,delivered,cash,3912 Pine Rd,,TRK926078
ORD_00569,CUST_0376,08-01-2023,PROD_168,144,1,2,412.0,363.56,576.2,250.44,17.31,32.11,0.0,pending,paypal,315 Oak Ave,,TRK943079
ORD_00570,CUST_0378,28-08-2023,PROD_117,44,4,4,246.94,77.56,255.68,479.85,0.0,24.47,8.0,cancelled,debit_card,5419 Main St,,
ORD_00571,CUST_0240,03-11-2023,PROD_038,83,10,3,117.3,226.37,56.18,117.51,5.56,13.42,0.0,shipped,cash,3147 Pine Rd,,
ORD_00572,CUST_0314,05-02-2023,PROD_033,1,6,5,133.91,54.56,114.96,738.03,7.61,6.0,0.0,delivered,bank_transfer,4553 Main St,,
ORD_00573,CUST_0494,13-10-2023,PROD_080,99,7,1,274.25,349.71,886.31,742.61,24.66,43.03,3.58,shipped,cash,6739 Main St,,TRK822144
ORD_00574,CUST_0280,08-05-2023,PROD_028,152,9,3,24.71,292.68,237.26,439.52,0.0,42.8,0.0,pending,cash,2773 Main St,,
ORD_00575,CUST_0460,15-09-2023,PROD_057,139,1,1,18.66,336.81,532.37,98.6,10.56,4.16,0.0,processing,cash,9935 Main St,,TRK591409
ORD_00576,CUST_0258,03-11-2023,PROD_028,22,10,4,205.59,99.41,329.99,293.45,7.61,25.72,37.4,shipped,credit_card,7091 Main St,,TRK471945
ORD_00577,CUST_0283,11-07-2023,PROD_040,91,4,4,390.59,38.12,533.51,640.15,20.17,8.51,6.06,returned,bank_transfer,2025 Main St,,
ORD_00578,CUST_0305,30-06-2023,PROD_065,117,6,1,374.4,112.7,163.5,46.23,19.93,30.46,0.0,delivered,cash,9574 Main St,Special delivery instructions,
ORD_00579,CUST_0107,23-01-2023,PROD_097,127,8,1,304.07,154.21,602.01,799.05,10.76,38.12,0.0,pending,cash,5166 Main St,,
ORD_00580,CUST_0325,05-10-2023,PROD_076,91,8,1,419.32,270.55,361.32,433.85,21.35,34.56,0.0,shipped,debit_card,2077 Main St,,
ORD_00581,CUST_0268,14-11-2023,PROD_065,64,10,5,408.16,17.17,561.22,137.42,0.0,9.67,0.0,shipped,bank_transfer,8803 Main St,,TRK425396
ORD_00582,CUST_0361,17-03-2023,PROD_029,59,6,3,24.64,359.71,430.73,831.19,23.81,37.34,0.0,delivered,cash,9233 Oak Ave,Special delivery instructions,TRK710790
ORD_00583,CUST_0106,03-01-2023,PROD_058,2,5,5,309.28,387.77,905.69,825.17,0.0,26.73,0.0,returned,cash,9622 Main St,Special delivery instructions,TRK460032
ORD_00584,CUST_0441,04-09-2023,PROD_063,153,4,2,76.8,253.25,865.55,234.72,0.0,51.55,0.0,,paypal,2033 Pine Rd,Special delivery instructions,TRK178824
ORD_00585,CUST_0374,05-07-2023,PROD_037,117,4,4,481.24,133.25,632.77,590.68,22.06,23.91,44.53,returned,bank_transfer,5435 Pine Rd,,TRK155784
ORD_00586,CUST_0337,11-09-2023,PROD_049,23,2,5,404.07,273.03,986.5,592.18,16.4,40.72,49.93,returned,credit_card,6066 Pine Rd,,TRK202626
ORD_00587,CUST_0380,11-09-2023,PROD_086,41,1,5,238.82,392.24,382.65,754.08,0.0,20.96,48.01,delivered,debit_card,1691 Oak Ave,,
ORD_00588,CUST_0467,06-10-2023,PROD_059,107,4,1,238.29,94.17,519.88,485.88,16.02,33.38,0.0,pending,paypal,5938 Oak Ave,,
ORD_00589,CUST_0230,27-05-2023,PROD_136,108,4,3,84.86,318.23,576.12,360.63,23.88,14.94,0.0,pending,credit_card,4535 Oak Ave,Special delivery instructions,
ORD_00590,CUST_0230,16-10-2023,PROD_187,48,2,3,249.04,38.62,544.92,434.38,21.89,4.38,0.0,delivered,cash,7484 Main St,,
ORD_00591,CUST_0291,07-05-2023,PROD_174,33,9,4,232.96,378.89,282.14,367.05,0.0,2.28,0.0,processing,cash,3427 Main St,,TRK457880
ORD_00592,CUST_0145,,PROD_016,191,2,3,453.03,376.03,813.96,157.54,15.82,48.64,0.0,shipped,bank_transfer,6685 Pine Rd,,
ORD_00593,CUST_0096,,PROD_140,34,9,1,371.7,89.64,738.2,337.88,0.0,24.03,0.0,processing,credit_card,6549 Oak Ave,Special delivery instructions,TRK920345
ORD_00594,CUST_0305,26-01-2023,PROD_177,143,9,3,246.9,130.82,927.06,376.18,15.89,49.96,0.0,processing,paypal,8484 Oak Ave,Special delivery instructions,TRK906661
ORD_00595,CUST_0334,,PROD_074,121,4,5,112.15,102.02,413.52,534.76,0.0,9.79,0.0,returned,bank_transfer,9250 Main St,,
ORD_00596,CUST_0003,10-07-2023,PROD_099,79,1,1,173.49,122.52,956.68,629.22,0.0,16.69,5.38,delivered,paypal,3111 Main St,,TRK476038
ORD_00597,CUST_0452,08-08-2023,PROD_119,95,4,4,438.49,159.42,584.36,792.28,12.31,32.84,0.0,cancelled,debit_card,9877 Oak Ave,,TRK327063
ORD_00598,CUST_0087,15-05-2023,PROD_113,190,4,4,347.3,212.99,940.03,826.02,0.0,45.19,0.0,returned,cash,4029 Pine Rd,,TRK468920
ORD_00599,CUST_0492,09-08-2023,PROD_014,86,5,5,455.06,200.81,591.94,819.73,0.0,8.45,0.0,,credit_card,397 Pine Rd,,TRK957353
ORD_00600,CUST_0369,05-04-2023,PROD_026,161,7,3,262.51,256.67,571.26,702.27,0.0,48.32,0.0,shipped,paypal,529 Main St,,TRK926747
ORD_00601,CUST_0237,26-11-2023,PROD_020,24,5,3,506.78,131.79,900.56,250.29,8.72,50.19,0.0,pending,cash,2571 Pine Rd,,TRK134175
ORD_00602,CUST_0081,27-02-2023,PROD_030,200,3,1,313.96,303.57,714.1,775.85,16.94,28.6,3.83,pending,bank_transfer,7566 Main St,Special delivery instructions,
ORD_00603,CUST_0338,,PROD_165,150,4,5,419.36,194.12,105.73,707.8,12.21,3.91,0.0,cancelled,debit_card,8672 Oak Ave,,TRK817845
ORD_00604,CUST_0420,21-04-2023,PROD_142,91,1,5,201.99,132.77,571.93,669.16,13.53,42.83,0.0,delivered,debit_card,2872 Main St,Special delivery instructions,
ORD_00605,CUST_0232,15-11-2023,PROD_072,5,4,1,215.16,111.12,147.77,770.31,21.97,22.29,43.82,returned,bank_transfer,9647 Oak Ave,,TRK778166
ORD_00606,CUST_0433,27-08-2023,PROD_141,17,5,4,313.43,395.07,501.93,397.4,8.71,42.91,0.0,pending,debit_card,2881 Oak Ave,,TRK267494
ORD_00607,CUST_0037,10-01-2023,PROD_199,49,2,4,497.8,120.61,247.82,601.24,16.37,42.41,0.0,delivered,cash,2717 Oak Ave,,TRK853311
ORD_00608,CUST_0330,,PROD_158,7,2,4,401.77,31.19,232.98,211.39,5.3,17.5,0.0,returned,debit_card,105 Pine Rd,,
ORD_00609,CUST_0372,04-11-2023,PROD_054,167,8,3,402.61,157.23,260.63,394.65,23.92,49.41,0.0,shipped,debit_card,4415 Oak Ave,Special delivery instructions,
ORD_00610,CUST_0282,20-08-2023,PROD_200,5,2,3,297.38,266.01,731.43,47.43,14.74,15.11,0.0,delivered,cash,7061 Pine Rd,,TRK870371
ORD_00611,CUST_0447,11-03-2023,PROD_045,103,7,4,208.01,320.82,171.07,381.79,6.7,36.63,0.0,processing,credit_card,2715 Oak Ave,,TRK555285
ORD_00612,CUST_0069,05-03-2023,PROD_008,96,5,5,467.12,329.9,327.06,178.43,23.59,21.59,0.0,cancelled,paypal,5391 Oak Ave,,TRK264867
ORD_00613,CUST_0295,17-12-2023,PROD_078,38,2,1,426.23,155.59,369.13,179.69,22.81,18.12,0.0,delivered,credit_card,4483 Oak Ave,,TRK597187
ORD_00614,CUST_0045,04-02-2023,PROD_024,181,4,4,427.93,148.17,803.46,104.99,0.0,38.16,42.12,returned,credit_card,8149 Pine Rd,,
ORD_00615,CUST_0173,05-06-2023,PROD_061,106,1,3,135.67,383.63,574.6,837.6,0.0,35.3,11.43,cancelled,cash,6505 Pine Rd,,TRK294155
ORD_00616,CUST_0231,19-09-2023,PROD_180,90,2,3,354.94,151.06,166.85,692.7,8.61,37.2,22.66,cancelled,credit_card,7734 Main St,Special delivery instructions,TRK161308
ORD_00617,CUST_0483,13-03-2023,PROD_144,63,8,1,398.8,31.09,188.04,479.57,10.09,23.51,31.47,,paypal,6827 Main St,Special delivery instructions,
ORD_00618,CUST_0325,23-07-2023,PROD_182,162,2,4,241.72,329.64,443.16,81.17,14.87,42.43,42.14,returned,cash,2529 Oak Ave,,TRK242672
ORD_00619,CUST_0416,14-01-2023,PROD_007,8,3,4,229.94,399.47,100.32,517.83,7.41,23.53,0.0,pending,cash,552 Pine Rd,,TRK837991
ORD_00620,CUST_0314,12-01-2023,PROD_197,106,10,5,135.13,107.56,509.87,451.61,0.0,42.18,5.6,cancelled,bank_transfer,5143 Pine Rd,,TRK965304
ORD_00621,CUST_0079,14-07-2023,PROD_164,10,2,3,143.64,251.74,870.97,56.71,23.72,32.2,0.0,,credit_card,4735 Main St,,
ORD_00622,CUST_0193,,PROD_168,184,9,5,409.39,352.77,743.3,239.66,0.0,41.74,0.0,returned,paypal,4721 Main St,,
ORD_00623,CUST_0079,18-01-2023,PROD_047,29,1,3,180.61,176.11,309.24,205.28,14.68,22.62,0.0,processing,paypal,6798 Pine Rd,Special delivery instructions,
ORD_00624,CUST_0045,21-10-2023,PROD_123,68,6,1,422.75,154.69,141.98,108.93,13.17,46.73,0.0,pending,cash,9959 Pine Rd,,
ORD_00625,CUST_0272,16-09-2023,PROD_059,5,9,4,172.54,199.32,252.78,314.39,0.0,30.0,0.0,processing,paypal,7027 Oak Ave,,TRK624364
ORD_00626,CUST_0394,28-12-2023,PROD_139,11,9,3,348.92,343.1,234.7,272.19,0.0,34.33,0.0,delivered,cash,2178 Pine Rd,,
ORD_00627,CUST_0162,02-07-2023,PROD_011,161,4,3,474.37,250.84,1025.36,715.26,0.0,22.12,48.17,delivered,cash,1410 Pine Rd,,TRK152937
ORD_00628,CUST_0191,06-04-2023,PROD_043,198,2,5,294.67,152.54,730.97,79.91,8.59,43.81,0.0,returned,debit_card,4187 Main St,,
ORD_00629,CUST_0311,11-02-2023,PROD_064,74,10,1,252.9,271.59,429.88,231.91,0.0,39.74,0.0,processing,bank_transfer,2619 Oak Ave,Special delivery instructions,TRK829949
ORD_00630,CUST_0131,18-09-2023,PROD_101,32,7,4,337.67,48.11,695.42,252.19,0.0,4.96,30.99,processing,bank_transfer,632 Oak Ave,,TRK335051
ORD_00631,CUST_0194,10-01-2023,PROD_041,160,10,5,82.83,401.37,434.86,372.93,23.48,49.77,0.0,cancelled,bank_transfer,7546 Main St,,TRK312530
ORD_00632,CUST_0439,11-05-2023,PROD_085,187,6,2,358.9,370.03,228.7,384.97,0.0,35.75,0.0,returned,bank_transfer,6224 Oak Ave,,TRK229510
ORD_00633,CUST_0482,19-07-2023,PROD_074,44,3,3,39.5,207.82,576.5,137.93,18.57,16.6,0.0,delivered,bank_transfer,2941 Pine Rd,,
ORD_00634,CUST_0133,12-12-2023,PROD_132,23,8,3,232.39,260.42,805.91,163.64,13.43,20.24,0.0,shipped,cash,2619 Main St,,TRK241827
ORD_00635,CUST_0055,,PROD_030,138,8,5,85.35,388.88,393.51,229.68,12.08,24.77,0.0,cancelled,cash,3023 Main St,,
ORD_00636,CUST_0185,06-09-2023,PROD_131,22,9,4,69.96,183.93,746.45,371.99,11.56,41.97,0.0,delivered,credit_card,2400 Pine Rd,,TRK310921
ORD_00637,CUST_0336,07-08-2023,PROD_106,117,9,4,149.59,319.38,1001.69,407.37,0.0,40.61,0.0,pending,credit_card,5242 Oak Ave,,
ORD_00638,CUST_0273,19-03-2023,PROD_022,70,10,1,260.52,374.35,641.91,646.91,19.47,16.55,0.0,processing,debit_card,2283 Main St,,
ORD_00639,CUST_0491,31-05-2023,PROD_099,176,5,3,200.32,368.2,544.68,534.68,0.0,42.65,0.0,delivered,cash,1039 Pine Rd,,TRK227772
ORD_00640,CUST_0247,26-06-2023,PROD_027,192,4,2,266.78,218.25,396.23,467.43,8.94,19.55,0.0,returned,paypal,3571 Pine Rd,,
ORD_00641,CUST_0155,,PROD_098,112,7,2,125.56,77.6,627.51,144.45,0.0,14.84,22.74,processing,credit_card,4355 Pine Rd,Special delivery instructions,TRK996721
ORD_00642,CUST_0114,07-11-2023,PROD_057,15,3,1,393.76,135.56,858.31,593.29,5.06,50.28,36.8,shipped,debit_card,1733 Main St,,TRK977434
ORD_00643,CUST_0309,20-03-2023,PROD_020,187,10,3,148.16,148.7,240.37,323.35,7.12,31.13,0.0,cancelled,bank_transfer,2102 Main St,,TRK720257
ORD_00644,CUST_0191,27-01-2023,PROD_065,110,3,3,144.52,154.32,153.88,627.57,21.27,15.73,0.0,cancelled,paypal,8816 Pine Rd,,TRK295342
ORD_00645,CUST_0326,20-06-2023,PROD_122,57,3,3,103.33,226.01,375.27,468.66,14.01,33.6,0.0,returned,debit_card,6257 Oak Ave,,
ORD_00646,CUST_0272,14-07-2023,PROD_147,102,10,1,446.22,59.56,638.99,836.92,20.84,39.36,0.0,pending,paypal,3724 Oak Ave,,TRK410092
ORD_00647,CUST_0284,16-07-2023,PROD_166,99,3,3,251.58,102.04,940.35,161.56,11.14,39.16,0.0,shipped,paypal,7336 Main St,,TRK266596
ORD_00648,CUST_0014,16-06-2023,PROD_056,138,8,3,346.72,272.0,578.79,552.75,21.28,8.97,0.0,processing,bank_transfer,1760 Pine Rd,,TRK860908
ORD_00649,CUST_0104,15-04-2023,PROD_059,171,2,5,216.0,122.29,171.28,469.8,0.0,31.79,8.71,shipped,cash,8083 Pine Rd,,
ORD_00650,CUST_0110,03-10-2023,PROD_185,159,3,5,433.21,283.52,294.95,182.32,0.0,11.79,0.0,pending,debit_card,5375 Oak Ave,,TRK253653
ORD_00651,CUST_0229,07-03-2023,PROD_113,132,7,4,482.51,301.96,331.76,796.06,20.08,50.97,0.0,pending,cash,475 Pine Rd,,
ORD_00652,CUST_0357,,PROD_175,90,7,5,231.29,44.63,1044.45,443.76,0.0,39.91,31.4,cancelled,debit_card,8656 Main St,,
ORD_00653,CUST_0191,25-10-2023,PROD_124,199,2,5,446.32,404.17,1045.31,695.54,0.0,36.64,22.7,shipped,bank_transfer,5517 Pine Rd,,TRK923174
ORD_00654,CUST_0279,16-11-2023,PROD_185,119,1,5,381.98,297.06,1015.55,191.96,21.86,32.34,0.0,pending,bank_transfer,4643 Main St,,
ORD_00655,CUST_0351,04-01-2023,PROD_007,76,3,5,85.78,60.65,764.77,299.18,15.27,51.62,0.0,pending,credit_card,2615 Pine Rd,Special delivery instructions,TRK807273
ORD_00656,CUST_0315,06-02-2023,PROD_121,143,7,4,52.73,205.75,663.56,218.96,0.0,34.19,0.0,processing,credit_card,1419 Main St,,TRK803805
ORD_00657,CUST_0290,26-11-2023,PROD_033,128,4,3,449.73,103.88,274.3,328.83,22.68,31.27,0.0,processing,paypal,9602 Main St,,TRK128939
ORD_00658,CUST_0419,19-04-2023,PROD_064,17,7,1,217.89,59.85,404.43,457.83,6.06,37.91,0.0,cancelled,bank_transfer,4669 Main St,,TRK931525
