order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00390,390,140,CUST_0140,9/15/2023,2023-11-26T11:28:00.000Z,PROD_118,159,6,4,481.38,27.77,610.55,505.32,0.00,3.19,41.53,,pending,cash,3509 Oak Ave,,TRK124576
ORD_00391,391,234,CUST_0234,2023-12-06,,PROD_040,114,6,1,393.55,380.78,259.45,355.60,23.61,22.60,0.00,returned,CANCELLED,credit_card,9924 Oak Ave,,
ORD_00392,392,318,CUST_0318,12/3/2023,2023-04-03T21:38:00.000Z,PROD_108,72,7,3,260.43,83.30,628.69,563.42,0.00,20.83,0.00,CANCELLED,CANCELLED,bank_transfer,3089 Pine Rd,Special delivery instructions,TRK572938
ORD_00393,393,340,CUST_0340,2023-07-23,2023-11-22T19:02:00.000Z,PROD_160,168,5,1,382.87,248.14,672.54,835.18,22.24,18.81,0.00,CANCELLED,processing,bank_transfer,4563 Oak Ave,Special delivery instructions,TRK960153
ORD_00394,394,491,CUST_0491,2023-11-13,,PROD_004,145,6,4,62.89,341.06,115.16,64.55,0.00,28.08,0.00,delivered,processing,cash,8863 Pine Rd,Special delivery instructions,
ORD_00395,395,21,CUST_0021,5/13/2023,2023-10-16T00:00:00.000Z,PROD_091,3,1,3,234.30,224.97,967.88,423.70,0.00,16.03,7.41,SHIPPED,returned,cash,6655 Oak Ave,,
ORD_00396,396,18,CUST_0018,2023-11-06,2023-02-08T20:02:00.000Z,PROD_122,186,4,4,222.33,154.23,1007.17,326.54,23.00,35.50,0.00,returned,CANCELLED,paypal,8604 Main St,,TRK252342
ORD_00397,397,331,CUST_0331,,2023-04-25T13:17:00.000Z,PROD_157,14,9,2,193.74,308.65,533.85,756.25,17.62,50.82,0.00,SHIPPED,delivered,debit_card,596 Main St,,TRK267002
ORD_00398,398,354,CUST_0354,2023-06-27,2023-02-18T06:39:00.000Z,PROD_116,50,10,5,156.07,210.23,91.06,238.75,6.81,48.64,0.00,SHIPPED,delivered,debit_card,9873 Pine Rd,,TRK205233
ORD_00399,399,28,CUST_0028,12/14/2023,2023-07-17T15:03:00.000Z,PROD_176,128,3,5,19.34,412.45,475.51,523.19,24.64,47.82,0.00,processing,returned,debit_card,7204 Oak Ave,,TRK629644
ORD_00400,400,410,CUST_0410,9/13/2023,2023-02-22T05:09:00.000Z,PROD_126,158,5,2,427.33,143.00,160.43,471.70,17.81,6.94,0.00,pending,pending,paypal,9696 Oak Ave,,TRK146134
ORD_00401,401,68,CUST_0068,6/3/2023,2023-08-18T11:32:00.000Z,PROD_107,183,5,1,336.87,51.34,354.98,634.93,12.96,6.98,0.00,,processing,cash,9852 Pine Rd,,TRK112939
ORD_00402,402,254,CUST_0254,2/20/2023,2023-04-23T10:08:00.000Z,PROD_022,143,10,2,476.37,350.32,428.45,708.57,0.00,51.34,0.00,processing,,credit_card,1594 Main St,,TRK265928
ORD_00403,403,428,CUST_0428,2023-02-02,2023-03-14T09:00:00.000Z,PROD_091,72,1,5,36.54,16.18,138.56,629.31,11.06,37.67,0.00,delivered,,cash,3559 Main St,,TRK179914
ORD_00404,404,415,CUST_0415,2023-07-03,2023-05-05T17:28:00.000Z,PROD_132,200,10,2,316.14,393.95,385.01,169.39,7.27,13.70,0.00,returned,SHIPPED,bank_transfer,3369 Pine Rd,Special delivery instructions,
ORD_00405,405,372,CUST_0372,6/19/2023,2023-12-22T07:27:00.000Z,PROD_072,183,6,5,416.91,383.25,293.00,732.15,9.53,44.75,0.00,delivered,CANCELLED,debit_card,2414 Main St,,TRK465680
ORD_00406,406,258,CUST_0258,2023-12-03,2023-07-18T10:20:00.000Z,PROD_085,20,6,3,29.14,274.61,367.06,360.68,20.37,2.99,0.00,processing,pending,cash,6699 Oak Ave,,TRK147260
ORD_00407,407,363,CUST_0363,2/25/2023,2023-10-05T09:41:00.000Z,PROD_001,152,4,1,116.58,186.72,68.40,806.32,22.96,29.55,0.00,,pending,paypal,6499 Pine Rd,,TRK534015
ORD_00408,408,233,CUST_0233,2023-10-19,2023-02-06T08:12:00.000Z,PROD_121,98,6,4,197.43,34.08,64.78,459.68,0.00,27.27,0.00,SHIPPED,returned,debit_card,6658 Pine Rd,,
ORD_00409,409,291,CUST_0291,,2023-01-19T14:40:00.000Z,PROD_126,124,7,5,336.33,148.66,87.06,64.48,17.76,38.70,23.02,processing,CANCELLED,bank_transfer,9036 Oak Ave,,
ORD_00410,410,204,CUST_0204,,2023-01-04T08:47:00.000Z,PROD_044,179,8,1,500.07,409.83,439.04,761.52,13.09,8.48,3.76,CANCELLED,returned,credit_card,9879 Pine Rd,,TRK302498
ORD_00411,411,482,CUST_0482,2023-08-19,2023-03-19T07:36:00.000Z,PROD_170,95,4,2,297.41,32.53,354.70,362.25,9.54,6.50,39.04,delivered,CANCELLED,credit_card,83 Oak Ave,,TRK999796
ORD_00412,412,180,CUST_0180,7/26/2023,2023-02-01T23:18:00.000Z,PROD_194,57,5,2,409.96,221.59,1028.40,321.55,19.54,9.10,39.91,processing,SHIPPED,paypal,7210 Pine Rd,Special delivery instructions,
ORD_00413,413,404,CUST_0404,3/6/2023,2023-11-27T08:09:00.000Z,PROD_194,20,7,2,80.53,66.85,106.87,675.13,16.85,50.86,0.00,CANCELLED,processing,bank_transfer,1800 Pine Rd,,
ORD_00414,414,428,CUST_0428,11/10/2023,2023-03-19T16:32:00.000Z,PROD_083,79,6,2,236.38,55.26,402.96,197.85,6.29,21.37,0.00,processing,returned,debit_card,8792 Main St,,TRK176509
ORD_00415,415,203,CUST_0203,,,PROD_070,32,1,3,113.43,56.15,594.38,485.74,21.78,48.43,41.05,returned,processing,credit_card,6521 Main St,,TRK899027
ORD_00416,416,481,CUST_0481,7/9/2023,2023-01-20T20:02:00.000Z,PROD_186,34,3,1,385.94,326.84,530.03,712.91,0.00,40.54,0.00,SHIPPED,,paypal,3230 Oak Ave,,TRK530965
ORD_00417,417,122,CUST_0122,1/5/2023,,PROD_052,115,2,1,217.19,336.30,73.22,667.36,0.00,39.68,0.00,delivered,CANCELLED,cash,1304 Pine Rd,,TRK746685
ORD_00418,418,46,CUST_0046,2023-03-22,2023-02-16T03:53:00.000Z,PROD_045,46,6,5,309.71,292.31,515.78,453.50,8.49,12.69,45.59,pending,SHIPPED,paypal,4443 Oak Ave,,TRK733908
ORD_00419,419,205,CUST_0205,4/4/2023,2023-08-12T19:20:00.000Z,PROD_011,150,4,1,417.63,192.86,936.33,455.22,8.74,27.09,0.00,,SHIPPED,paypal,4129 Main St,,TRK292064
ORD_00420,420,199,CUST_0199,7/19/2023,2023-12-27T13:37:00.000Z,PROD_082,193,10,3,509.87,112.13,754.09,451.13,5.62,51.17,0.00,processing,returned,paypal,4489 Main St,,TRK981199
ORD_00421,421,1,CUST_0001,8/1/2023,2023-02-19T14:12:00.000Z,PROD_193,38,9,2,318.53,205.76,65.42,88.78,0.00,22.05,6.91,,,paypal,5405 Oak Ave,,TRK693944
ORD_00422,422,305,CUST_0305,2023-06-07,,PROD_179,123,2,5,431.21,135.79,943.93,769.61,0.00,44.76,0.00,,returned,debit_card,7820 Oak Ave,,TRK524488
ORD_00423,423,26,CUST_0026,2/23/2023,2023-01-20T01:18:00.000Z,PROD_055,127,3,3,77.12,92.16,232.22,116.12,7.80,33.34,42.54,,,credit_card,7757 Pine Rd,,TRK361137
ORD_00424,424,383,CUST_0383,2023-10-27,2023-12-22T04:06:00.000Z,PROD_036,102,3,3,420.26,203.45,857.43,552.04,0.00,45.40,0.00,SHIPPED,returned,credit_card,2038 Main St,,
ORD_00425,425,436,CUST_0436,8/20/2023,2023-04-25T06:42:00.000Z,PROD_010,195,2,1,193.29,28.21,750.65,125.27,24.02,11.35,0.00,CANCELLED,delivered,bank_transfer,3129 Main St,,TRK866843
ORD_00426,426,329,CUST_0329,2023-09-27,,PROD_193,60,3,4,338.64,143.88,141.16,600.78,6.64,13.89,0.00,,,bank_transfer,384 Pine Rd,,
ORD_00427,427,109,CUST_0109,2023-04-25,2023-07-18T18:18:00.000Z,PROD_078,182,1,2,201.39,358.01,840.03,687.82,20.33,9.32,0.00,pending,pending,paypal,5773 Main St,,
ORD_00428,428,87,CUST_0087,6/7/2023,2023-11-18T07:19:00.000Z,PROD_175,69,6,3,269.12,78.74,165.28,460.23,8.89,32.93,21.36,,processing,bank_transfer,461 Pine Rd,,TRK134910
ORD_00429,429,162,CUST_0162,,2023-11-19T09:03:00.000Z,PROD_060,51,9,2,375.89,196.92,501.76,316.39,24.32,48.98,0.00,CANCELLED,processing,bank_transfer,2038 Main St,,
ORD_00430,430,50,CUST_0050,8/10/2023,2023-05-05T22:31:00.000Z,PROD_112,126,2,4,207.62,127.40,124.57,624.79,0.00,15.28,0.00,CANCELLED,delivered,credit_card,6987 Main St,,TRK840641
ORD_00431,431,301,CUST_0301,2023-08-18,2023-11-11T03:08:00.000Z,PROD_140,158,3,1,352.77,65.72,495.18,121.93,21.49,44.29,0.00,,SHIPPED,credit_card,3981 Pine Rd,,TRK490302
ORD_00432,432,88,CUST_0088,8/18/2023,,PROD_094,188,2,3,249.70,241.67,631.85,542.95,24.19,3.51,0.00,processing,pending,credit_card,6091 Main St,,TRK781719
ORD_00433,433,33,CUST_0033,2023-05-07,2023-07-08T17:24:00.000Z,PROD_066,131,1,4,211.20,356.45,436.27,422.25,11.75,7.24,49.56,delivered,processing,paypal,1725 Main St,,
ORD_00434,434,495,CUST_0495,2023-11-04,2023-06-21T07:34:00.000Z,PROD_180,163,9,5,429.54,114.26,327.46,518.72,0.00,48.12,0.00,CANCELLED,SHIPPED,debit_card,1281 Oak Ave,,TRK140684
ORD_00435,435,383,CUST_0383,2023-10-23,2023-11-19T22:54:00.000Z,PROD_114,164,6,3,79.50,25.02,438.56,460.06,6.60,24.36,0.00,CANCELLED,processing,debit_card,4768 Pine Rd,,TRK605931
ORD_00436,436,314,CUST_0314,4/18/2023,2023-12-19T11:14:00.000Z,PROD_180,20,10,1,82.30,71.91,748.58,559.95,7.98,41.20,0.00,processing,processing,debit_card,3706 Main St,Special delivery instructions,TRK216704
ORD_00437,437,396,CUST_0396,10/23/2023,2022-12-31T20:50:00.000Z,PROD_162,172,9,1,211.91,137.20,886.12,170.40,0.00,51.62,0.00,SHIPPED,pending,paypal,2288 Oak Ave,Special delivery instructions,
ORD_00438,438,137,CUST_0137,3/15/2023,2023-01-09T03:15:00.000Z,PROD_063,94,7,3,500.82,412.48,673.24,745.32,22.21,32.23,0.00,processing,processing,paypal,6269 Main St,,TRK390088
ORD_00439,439,476,CUST_0476,2023-04-26,2023-09-23T10:29:00.000Z,PROD_112,41,1,2,302.42,137.36,603.72,678.29,0.00,44.77,0.00,processing,pending,debit_card,7979 Oak Ave,,TRK227600
ORD_00440,440,196,CUST_0196,7/17/2023,2023-11-17T05:08:00.000Z,PROD_041,13,6,1,452.89,155.11,302.40,302.45,13.59,10.62,0.00,CANCELLED,delivered,paypal,9066 Main St,Special delivery instructions,
ORD_00441,441,38,CUST_0038,2023-02-13,2023-09-16T17:21:00.000Z,PROD_163,84,3,2,244.53,93.84,904.34,384.96,14.40,12.81,0.00,,delivered,credit_card,7493 Pine Rd,,
ORD_00442,442,332,CUST_0332,2023-04-24,,PROD_113,162,8,1,283.30,69.92,813.49,307.48,0.00,36.97,26.06,returned,processing,paypal,3808 Oak Ave,,
ORD_00443,443,82,CUST_0082,3/24/2023,2023-05-21T18:05:00.000Z,PROD_171,129,9,1,110.84,184.59,698.29,183.99,0.00,32.93,37.98,returned,pending,debit_card,9827 Oak Ave,,TRK842484
ORD_00444,444,231,CUST_0231,1/6/2023,2023-11-04T21:33:00.000Z,PROD_084,174,3,5,423.71,165.95,815.25,42.11,0.00,7.30,34.15,pending,CANCELLED,cash,1707 Oak Ave,Special delivery instructions,
ORD_00445,445,480,CUST_0480,8/16/2023,,PROD_138,190,9,2,323.96,343.71,752.49,211.24,16.17,50.99,0.00,SHIPPED,pending,paypal,3332 Main St,,TRK917516
ORD_00446,446,444,CUST_0444,12/15/2023,2023-05-16T18:40:00.000Z,PROD_066,49,1,5,65.66,148.67,534.58,828.77,7.77,37.96,0.00,CANCELLED,processing,bank_transfer,1361 Oak Ave,,
ORD_00447,447,181,CUST_0181,,2023-03-11T03:21:00.000Z,PROD_172,142,4,3,461.04,244.47,70.00,368.99,17.28,5.90,0.00,SHIPPED,,paypal,5227 Pine Rd,,
ORD_00448,448,194,CUST_0194,4/2/2023,2023-02-13T07:03:00.000Z,PROD_116,160,3,5,61.15,296.46,845.96,197.38,15.35,28.28,0.00,,returned,credit_card,1988 Main St,,TRK773894
ORD_00449,449,46,CUST_0046,7/1/2023,2023-08-13T04:23:00.000Z,PROD_074,128,1,1,136.82,108.23,883.76,274.47,19.06,18.72,0.00,delivered,,credit_card,994 Pine Rd,,
ORD_00450,450,84,CUST_0084,10/7/2023,2023-05-01T12:58:00.000Z,PROD_004,178,7,4,374.66,290.11,351.18,101.97,5.20,38.42,0.00,pending,,cash,1519 Oak Ave,,TRK768272
ORD_00451,451,368,CUST_0368,,2023-11-16T23:51:00.000Z,PROD_070,15,7,1,428.68,352.48,95.39,832.53,8.45,51.83,0.00,CANCELLED,CANCELLED,paypal,8149 Oak Ave,,
ORD_00452,452,289,CUST_0289,2023-05-19,2023-01-12T21:02:00.000Z,PROD_050,167,5,1,379.29,172.47,588.51,358.37,15.52,44.68,0.00,,CANCELLED,paypal,5305 Pine Rd,,
ORD_00453,453,246,CUST_0246,2023-08-23,2023-03-21T09:59:00.000Z,PROD_181,194,6,5,129.33,214.70,94.57,164.51,8.94,24.72,0.00,processing,pending,debit_card,9521 Pine Rd,,
ORD_00454,454,309,CUST_0309,2023-08-03,,PROD_161,149,6,5,362.34,214.97,641.85,424.36,18.96,23.30,0.00,pending,pending,cash,641 Oak Ave,,TRK433403
ORD_00455,455,489,CUST_0489,12/1/2023,2023-07-26T16:05:00.000Z,PROD_040,115,1,4,359.49,170.05,993.08,741.05,19.92,42.84,0.00,returned,processing,paypal,4587 Oak Ave,Special delivery instructions,
ORD_00456,456,473,CUST_0473,2023-11-25,2023-04-15T04:38:00.000Z,PROD_190,144,2,1,20.76,111.73,509.33,695.66,0.00,26.13,0.00,delivered,SHIPPED,bank_transfer,7728 Oak Ave,,
ORD_00457,457,386,CUST_0386,4/24/2023,2023-08-14T10:48:00.000Z,PROD_092,33,7,2,227.83,342.49,1039.49,827.38,0.00,36.35,0.00,,SHIPPED,credit_card,6292 Oak Ave,Special delivery instructions,
ORD_00458,458,265,CUST_0265,9/2/2023,2023-05-26T08:28:00.000Z,PROD_061,112,6,5,81.70,313.15,252.85,157.18,11.64,41.40,37.81,pending,,debit_card,3094 Oak Ave,,TRK760133
ORD_00459,459,233,CUST_0233,3/23/2023,2023-11-13T20:03:00.000Z,PROD_178,119,7,5,351.78,253.16,340.65,528.01,15.36,19.36,0.00,delivered,CANCELLED,debit_card,5956 Oak Ave,,
ORD_00460,460,303,CUST_0303,8/16/2023,2023-02-10T11:48:00.000Z,PROD_184,89,4,4,57.01,190.99,643.30,340.99,0.00,33.34,36.54,returned,delivered,paypal,5720 Oak Ave,,TRK226847
ORD_00461,461,246,CUST_0246,9/23/2023,2023-11-13T04:49:00.000Z,PROD_175,177,9,5,283.36,21.45,211.45,134.38,8.08,47.57,0.00,,,paypal,695 Main St,,
ORD_00462,462,182,CUST_0182,8/26/2023,2023-02-04T15:38:00.000Z,PROD_027,99,5,3,51.19,354.58,921.60,692.00,11.34,24.03,11.72,,SHIPPED,credit_card,1258 Main St,,
ORD_00463,463,228,CUST_0228,5/21/2023,2023-09-27T03:15:00.000Z,PROD_179,55,1,4,399.91,394.93,202.67,43.65,7.58,42.93,0.00,pending,returned,debit_card,9638 Pine Rd,,TRK100022
ORD_00464,464,406,CUST_0406,5/16/2023,2023-06-10T12:48:00.000Z,PROD_134,189,2,3,421.02,297.85,255.74,757.76,14.01,40.45,38.01,CANCELLED,returned,debit_card,7581 Oak Ave,,TRK142188
ORD_00465,465,336,CUST_0336,8/20/2023,2023-05-17T14:06:00.000Z,PROD_059,160,6,5,394.03,48.14,645.08,190.83,8.98,3.01,0.00,pending,processing,bank_transfer,8537 Oak Ave,,TRK306612
ORD_00466,466,72,CUST_0072,2/23/2023,,PROD_188,58,6,5,395.20,30.40,921.63,824.15,0.00,17.87,0.00,pending,processing,debit_card,397 Pine Rd,,
ORD_00467,467,230,CUST_0230,2023-09-10,2023-02-06T20:13:00.000Z,PROD_066,89,6,2,494.16,55.98,376.76,255.78,0.00,7.82,0.00,pending,pending,paypal,266 Pine Rd,Special delivery instructions,TRK259428
ORD_00468,468,253,CUST_0253,2023-03-13,2023-05-05T22:05:00.000Z,PROD_076,179,7,3,236.80,247.68,830.53,389.75,0.00,5.80,0.00,returned,SHIPPED,credit_card,9692 Main St,,
ORD_00469,469,145,CUST_0145,3/17/2023,2023-08-09T03:30:00.000Z,PROD_163,39,7,1,396.34,382.65,931.17,785.95,13.21,49.97,0.00,pending,returned,bank_transfer,2385 Pine Rd,,
ORD_00470,470,184,CUST_0184,2023-03-08,2023-06-02T12:45:00.000Z,PROD_003,123,5,5,17.76,122.35,691.55,440.52,0.00,11.82,23.38,pending,processing,cash,7920 Main St,,
ORD_00471,471,4,CUST_0004,2023-01-25,2023-03-31T23:21:00.000Z,PROD_039,77,1,4,107.45,38.80,334.59,309.65,23.78,5.33,13.12,delivered,returned,debit_card,99 Main St,Special delivery instructions,
ORD_00472,472,441,CUST_0441,,2023-05-24T05:02:00.000Z,PROD_172,89,4,2,76.75,236.81,719.31,619.70,16.81,39.11,6.43,SHIPPED,delivered,bank_transfer,1627 Pine Rd,Special delivery instructions,
ORD_00473,473,467,CUST_0467,8/15/2023,,PROD_127,85,6,2,213.72,255.09,321.71,598.96,5.06,40.23,0.00,processing,returned,paypal,1069 Main St,,TRK550827
ORD_00474,474,262,CUST_0262,2023-02-04,2023-11-27T03:39:00.000Z,PROD_055,165,9,2,133.21,357.37,186.62,68.24,7.11,14.41,0.00,,processing,credit_card,3807 Pine Rd,,
ORD_00475,475,150,CUST_0150,4/23/2023,2023-12-04T08:22:00.000Z,PROD_070,56,6,2,434.83,399.28,698.23,327.08,8.49,45.13,0.00,delivered,delivered,credit_card,4497 Oak Ave,,TRK995915
ORD_00476,476,374,CUST_0374,2023-05-03,2023-08-24T03:55:00.000Z,PROD_052,3,3,4,13.46,22.92,527.33,809.69,19.03,12.51,0.00,SHIPPED,,cash,7400 Oak Ave,,TRK109678
ORD_00477,477,148,CUST_0148,2/4/2023,2023-05-12T20:29:00.000Z,PROD_045,49,7,1,454.24,227.79,382.19,614.08,24.00,41.47,0.00,CANCELLED,CANCELLED,bank_transfer,4308 Pine Rd,,TRK586526
ORD_00478,478,349,CUST_0349,10/18/2023,,PROD_109,157,6,2,84.64,379.95,364.06,553.33,12.19,8.77,0.00,processing,delivered,credit_card,2376 Pine Rd,Special delivery instructions,TRK346805
ORD_00479,479,364,CUST_0364,,2023-03-13T16:44:00.000Z,PROD_002,47,4,2,31.66,181.28,571.27,525.61,0.00,49.25,0.00,pending,delivered,credit_card,3017 Oak Ave,,TRK436119
ORD_00480,480,373,CUST_0373,2023-11-26,2023-10-21T04:18:00.000Z,PROD_182,121,3,4,487.55,192.85,244.93,452.22,15.28,19.07,12.63,CANCELLED,processing,cash,34 Pine Rd,Special delivery instructions,
ORD_00481,481,78,CUST_0078,2023-06-12,2023-02-11T18:04:00.000Z,PROD_111,48,5,1,16.10,336.22,792.71,136.36,0.00,45.91,0.00,returned,returned,paypal,4905 Pine Rd,,TRK175235
ORD_00482,482,247,CUST_0247,4/10/2023,,PROD_155,192,7,3,122.94,292.06,178.60,776.51,12.16,8.22,0.00,CANCELLED,pending,bank_transfer,7317 Pine Rd,,
ORD_00483,483,369,CUST_0369,12/12/2023,,PROD_098,184,4,2,228.18,290.42,817.69,225.04,10.43,12.02,0.00,returned,SHIPPED,credit_card,7419 Main St,,TRK747613
ORD_00484,484,325,CUST_0325,9/1/2023,,PROD_104,56,7,3,368.28,19.29,123.65,797.59,0.00,20.63,0.00,CANCELLED,delivered,debit_card,3202 Oak Ave,,TRK304531
ORD_00485,485,40,CUST_0040,6/14/2023,2023-12-17T15:38:00.000Z,PROD_041,21,3,1,135.76,100.55,194.65,226.19,0.00,37.16,0.00,delivered,processing,paypal,7840 Main St,,
ORD_00486,486,55,CUST_0055,1/28/2023,2023-08-20T12:31:00.000Z,PROD_076,10,9,2,172.17,406.14,195.82,435.08,0.00,9.90,0.00,pending,,bank_transfer,2917 Pine Rd,Special delivery instructions,TRK854548
ORD_00487,487,95,CUST_0095,7/18/2023,2023-09-27T18:35:00.000Z,PROD_175,83,7,4,466.09,299.43,300.73,622.24,0.00,5.36,10.33,CANCELLED,,cash,7468 Pine Rd,Special delivery instructions,
ORD_00488,488,207,CUST_0207,2023-10-27,2023-08-06T17:30:00.000Z,PROD_077,192,4,4,251.00,308.23,330.00,107.30,24.97,17.32,0.00,returned,returned,bank_transfer,9505 Main St,,TRK752261
ORD_00489,489,489,CUST_0489,,2023-03-03T20:24:00.000Z,PROD_174,10,2,3,178.77,346.14,73.88,501.26,6.03,36.13,0.00,SHIPPED,processing,paypal,8870 Oak Ave,,
ORD_00490,490,486,CUST_0486,11/9/2023,2023-10-06T08:08:00.000Z,PROD_159,73,10,4,299.65,84.91,789.48,692.10,0.00,41.19,0.00,,,bank_transfer,5831 Oak Ave,,
ORD_00491,491,494,CUST_0494,2023-05-12,,PROD_088,192,6,1,319.96,281.60,200.16,607.39,0.00,24.35,0.00,processing,processing,debit_card,5822 Oak Ave,Special delivery instructions,
ORD_00492,492,38,CUST_0038,5/3/2023,2023-08-09T18:23:00.000Z,PROD_031,148,3,5,86.87,258.54,223.36,472.13,8.00,40.08,25.89,CANCELLED,,paypal,8679 Main St,,TRK536835
ORD_00493,493,206,CUST_0206,10/25/2023,2023-04-26T17:36:00.000Z,PROD_080,200,7,4,336.86,315.17,570.27,536.15,8.87,13.68,0.00,returned,,cash,7108 Main St,Special delivery instructions,
ORD_00494,494,483,CUST_0483,10/8/2023,2023-03-26T14:37:00.000Z,PROD_187,59,10,1,230.77,127.08,880.20,520.38,0.00,25.97,0.00,pending,processing,credit_card,2037 Oak Ave,,TRK220676
ORD_00495,495,349,CUST_0349,,2023-07-01T16:05:00.000Z,PROD_014,48,2,3,383.97,15.44,195.22,368.11,14.83,46.03,0.00,processing,returned,paypal,3530 Oak Ave,,
ORD_00496,496,425,CUST_0425,,2023-02-03T20:29:00.000Z,PROD_120,194,1,3,137.82,200.48,112.57,196.44,0.00,39.47,0.00,pending,delivered,paypal,3796 Pine Rd,Special delivery instructions,TRK817635
ORD_00497,497,92,CUST_0092,8/22/2023,2023-02-08T19:09:00.000Z,PROD_015,117,10,1,260.00,70.45,832.66,294.16,6.22,42.72,0.00,CANCELLED,delivered,cash,9542 Oak Ave,,TRK908625
ORD_00498,498,305,CUST_0305,9/23/2023,2023-01-23T22:50:00.000Z,PROD_086,37,1,3,191.57,294.34,666.95,531.72,14.38,46.10,0.00,processing,processing,debit_card,6392 Pine Rd,,TRK474395
ORD_00499,499,14,CUST_0014,2023-10-23,,PROD_099,25,10,4,344.99,363.86,81.82,564.67,10.73,11.68,18.82,delivered,delivered,paypal,1585 Pine Rd,,TRK231915
ORD_00500,500,95,CUST_0095,2023-05-18,2023-08-16T12:11:00.000Z,PROD_084,53,7,2,38.97,246.11,1037.13,739.73,0.00,20.53,0.00,delivered,,paypal,1445 Pine Rd,,TRK681225
ORD_00501,501,28,CUST_0028,10/23/2023,2023-07-13T19:32:00.000Z,PROD_104,133,7,5,282.85,26.37,691.47,578.11,22.74,49.77,0.00,delivered,,cash,3823 Oak Ave,,TRK190475
ORD_00502,502,279,CUST_0279,2023-12-19,2023-11-19T17:41:00.000Z,PROD_002,3,8,4,11.25,250.05,719.62,668.55,10.69,22.37,0.00,processing,CANCELLED,debit_card,4961 Oak Ave,,TRK456799
ORD_00503,503,65,CUST_0065,12/22/2023,2023-03-24T15:23:00.000Z,PROD_071,11,5,3,380.79,45.06,516.84,242.16,0.00,29.76,0.00,processing,,paypal,3825 Main St,Special delivery instructions,TRK301776
ORD_00504,504,461,CUST_0461,,2023-02-12T16:01:00.000Z,PROD_088,186,1,2,342.67,267.41,437.89,346.78,13.07,41.24,43.12,processing,SHIPPED,debit_card,7098 Main St,,TRK462182
ORD_00505,505,150,CUST_0150,2023-02-17,2023-11-26T15:04:00.000Z,PROD_161,59,4,5,104.23,19.80,493.23,405.79,18.58,8.19,35.66,delivered,pending,paypal,8395 Pine Rd,Special delivery instructions,TRK453345
ORD_00506,506,388,CUST_0388,2023-12-21,2023-03-23T07:18:00.000Z,PROD_178,49,1,5,204.11,34.26,105.11,436.60,16.54,10.12,0.00,delivered,SHIPPED,bank_transfer,5630 Pine Rd,Special delivery instructions,TRK818602
ORD_00507,507,123,CUST_0123,2023-08-04,,PROD_194,21,9,1,388.84,392.10,451.39,218.30,8.67,11.88,0.00,delivered,pending,bank_transfer,6063 Main St,,
ORD_00508,508,397,CUST_0397,7/12/2023,2023-02-14T17:16:00.000Z,PROD_192,12,5,4,472.48,78.24,227.34,600.79,0.00,17.02,0.00,delivered,CANCELLED,debit_card,5827 Oak Ave,,
ORD_00509,509,129,CUST_0129,,2023-03-13T11:01:00.000Z,PROD_058,84,6,4,242.80,252.21,399.23,104.73,6.65,8.87,0.00,SHIPPED,delivered,paypal,3985 Oak Ave,,
ORD_00510,510,337,CUST_0337,7/21/2023,2023-01-02T02:17:00.000Z,PROD_060,110,7,2,498.28,118.11,667.38,759.26,0.00,29.35,0.00,returned,delivered,debit_card,1412 Main St,,TRK781036
ORD_00511,511,389,CUST_0389,6/15/2023,2023-02-03T07:54:00.000Z,PROD_045,8,4,1,204.11,357.14,753.22,230.84,18.23,32.29,0.00,pending,processing,credit_card,5180 Pine Rd,,
ORD_00512,512,188,CUST_0188,1/18/2023,,PROD_142,82,10,3,494.64,402.81,588.13,407.32,23.30,41.28,0.00,SHIPPED,pending,credit_card,4039 Pine Rd,Special delivery instructions,TRK277102
ORD_00513,513,147,CUST_0147,2023-07-07,,PROD_038,178,7,5,374.82,204.13,176.07,334.41,5.88,6.32,23.34,SHIPPED,returned,cash,6122 Pine Rd,,
ORD_00514,514,470,CUST_0470,,2023-05-10T03:43:00.000Z,PROD_180,172,5,2,424.73,144.48,186.22,408.79,0.00,44.65,0.00,delivered,pending,bank_transfer,264 Pine Rd,Special delivery instructions,TRK393518
ORD_00515,515,383,CUST_0383,2023-02-11,2023-12-26T01:31:00.000Z,PROD_175,148,1,5,16.85,180.36,571.31,806.82,8.88,16.45,0.00,processing,CANCELLED,bank_transfer,9651 Main St,,TRK832827
ORD_00516,516,436,CUST_0436,2023-06-07,2023-08-21T22:05:00.000Z,PROD_088,40,3,1,81.67,131.90,760.92,392.23,0.00,36.37,34.29,SHIPPED,,cash,927 Main St,,
ORD_00517,517,30,CUST_0030,11/28/2023,2023-04-26T00:20:00.000Z,PROD_071,194,3,1,354.96,312.69,58.63,309.02,15.34,45.62,44.14,delivered,returned,debit_card,9005 Oak Ave,Special delivery instructions,TRK424940
ORD_00518,518,371,CUST_0371,11/28/2023,2023-10-16T21:35:00.000Z,PROD_125,140,7,2,460.28,324.12,404.51,162.86,12.18,30.40,0.00,delivered,returned,cash,3887 Main St,,TRK705302
ORD_00519,519,174,CUST_0174,4/27/2023,2023-12-09T01:31:00.000Z,PROD_140,48,10,4,437.01,162.86,126.77,250.46,0.00,45.14,0.00,returned,,cash,8767 Main St,,TRK672524
